15955,20453,0.3333333333333333,0.11266631071545341,0.33209683094530607,0.9494548154542214
20453,15955,1.0,0.19488100477456294,0.28667600346171507,0.4001702695868695
20453,10724,1.0,0.205934738023966,0.2556771241519153,0.09679457250180767
20453,11701,1.0,0.09083764243208006,0.009888352001161707,0.43412848800105375
10724,20453,0.3333333333333333,0.07337947075545892,0.33209683094530607,0.03723306334953658
11701,20453,0.3333333333333333,0.20166789879263503,0.33209683094530607,0.19255209792004302
12937,51722,1.0,0.43769498383023553,0.6816341984013068,0.09411090488633178
51722,58140,1.0,0.1950138325445536,0.655,0.6393141107626198
51722,86595,1.0,0.13647440372494074,0.655,0.862784135858326
51722,80674,1.0,0.05150846588909883,0.655,0.34453041408730256
51722,57849,1.0,0.057154899428618844,0.655,0.54139436970187
51722,65289,1.0,0.15875714018719886,0.655,0.7079094722908089
51722,12937,1.0,0.059465902040256036,0.2217374406507071,0.018214568852256252
13769,45077,1.0,0.2441418061873878,0.7273003560541748,0.8238445602321478
45077,13769,1.0,0.19271056171753542,0.38459653904974167,0.895696116187093
13714,54529,1.0,0.9461585616138337,0.0519287435292306,0.6411297694499194
54529,13714,1.0,0.894716843995594,0.0386124120396808,0.25403052549667315
13657,45074,1.0,0.37647515757555394,0.7892818986341399,0.18752568459394814
45074,13657,1.0,0.31286764141258905,0.5950299942152149,0.5533873339982284
13543,34306,1.0,0.9110691560719496,0.9571614616329015,0.981270296086065
34306,13543,1.0,0.28029595062429913,0.6291683877731232,0.19601085034902987
14835,22333,0.3333333333333333,0.1758148477724244,0.22293897489115755,0.886641599308881
22333,11009,1.0,0.11807953323835058,0.03594920853684258,0.8449426487350558
22333,12126,1.0,0.2858703830181797,0.15398024898682916,0.3552910593250497
11009,22333,0.3333333333333333,0.7712305539812953,0.22293897489115755,0.09174112614253371
12126,22333,0.3333333333333333,0.1954590895982944,0.22293897489115755,0.6562540531148222
14402,27672,0.5,0.2483786387526451,0.02923094155713346,0.026268182053165057
27672,14402,1.0,0.22758429984799883,0.16135973633870543,0.47266539805326
27672,14270,1.0,0.37985092271704435,0.3086121456065802,0.6050838014283993
14270,27672,0.5,0.879900417194543,0.02923094155713346,0.6274146440457753
10579,35016,0.5,0.7340597042138803,0.33930411968416396,0.7704148314053544
35016,62455,1.0,0.8575945583166211,0.862,0.05950304339115253
35016,10579,1.0,0.2367293397411031,0.4368560639329184,0.8593967856332785
35016,11199,1.0,0.37894516994958005,0.2987058619548722,0.19524356237571105
11199,35016,0.5,0.7415491603259168,0.33930411968416396,0.004524353302002293
11233,41949,0.5,0.09178496723242158,0.8508418730383517,0.27967376177541303
41949,11233,1.0,0.06715969177579623,0.17623143878296027,0.395230635897202
41949,13611,1.0,0.02006842340369247,0.003407067888155535,0.8305362216896613
13611,41949,0.5,0.684137060842358,0.8508418730383517,0.7680176935424874
14662,51322,1.0,0.09566635734273066,0.34475591550874907,0.8008666936221938
51322,14662,1.0,0.11740098052467696,0.3907874711694377,0.35844071725315274
51322,14561,1.0,0.23148464499011046,0.26500842872028135,0.35665227869945204
14561,23211,1.0,0.9964803839674117,0.967966272585832,0.889386004136878
12917,49724,1.0,0.833259417706429,0.393616254732685,0.8884465040941851
12411,28514,1.0,0.0449270593760146,0.9826990588932476,0.7637229634321645
28514,12411,1.0,0.15983827823319186,0.9133333108455475,0.7388718607777269
15308,52304,1.0,0.7942976588197355,0.122673978072806,0.8603386756590163
52304,15308,1.0,0.5187605646348366,0.006571802508979041,0.013437265341713966
11063,24285,0.5,0.9755249299283913,0.8072782201743341,0.23764639268803034
24285,15741,1.0,0.42235155385740475,0.39314768551381707,0.9193984566234205
15741,24285,0.5,0.2994771729202611,0.8072782201743341,0.42406631811263806
11646,26775,1.0,0.27834339554688414,0.39288634702131375,0.2520308172458382
26775,11646,1.0,0.78023068728645,0.5792069585657988,0.8659948422737194
12392,21621,1.0,0.08244644126058365,0.02416049018956845,0.8447784428077322
21621,112004,1.0,0.06564198410669742,0.862,0.08138463132889795
21621,12392,1.0,0.20173734794322262,0.30911277710296503,0.948630380013162
